time	T hot	T cold	mBar
11:10:05	19.6	19.6	-730
11:10:09	19.6	19.6	-731
11:10:11	15.8	17.8	-728
11:10:12	14.3	16.9	-731
11:10:14	13.6	16.1	-735
11:10:15	13.0	15.3	-735
11:10:17	12.7	14.4	-733
11:10:19	12.3	13.7	-733
11:10:20	12.2	12.9	-735
11:10:22	12.0	12.3	-735
11:10:23	11.9	11.4	-736
11:10:25	11.7	10.7	-735
11:10:27	11.7	9.9	-735
11:10:28	11.6	9.2	-733
11:10:30	11.6	8.5	-735
11:10:31	11.5	7.8	-733
11:10:33	11.4	7.2	-735
11:10:35	11.5	6.4	-735
11:10:36	11.5	5.9	-735
11:10:38	11.4	5.1	-736
11:10:39	11.4	4.6	-736
11:10:41	11.4	3.9	-735
11:10:43	11.4	3.3	-735
11:10:44	11.4	2.8	-736
11:10:46	11.4	2.1	-733
11:10:47	11.4	1.6	-733
11:10:49	11.4	0.9	-736
11:10:51	11.4	0.4	-737
11:10:52	11.4	-0.1	-736
11:10:54	11.4	-0.6	-736
11:10:56	11.4	-1.2	-735
11:10:57	11.4	-1.8	-733
11:10:59	11.4	-2.3	-736
11:11:00	11.4	-2.9	-736
11:11:02	11.4	-3.3	-737
11:11:04	11.4	-3.9	-737
11:11:05	11.4	-4.4	-738
11:11:07	11.4	-4.9	-738
11:11:08	11.5	-5.4	-736
11:11:10	11.5	-5.8	-732
11:11:12	11.4	-6.4	-736
11:11:13	11.5	-6.9	-736
11:11:15	11.5	-7.3	-738
11:11:16	11.4	-7.9	-738
11:11:18	11.5	-8.3	-736
11:11:20	11.5	-8.7	-738
11:11:21	11.5	-9.1	-738
11:11:23	11.6	-9.7	-738
11:11:24	11.5	-10.0	-738
11:11:26	11.6	-10.5	-738
11:11:28	11.6	-10.9	-740
11:11:29	11.6	-11.4	-740
11:11:31	11.5	-11.7	-741
11:11:32	11.6	-12.2	-740
11:11:34	11.6	-12.7	-738
11:11:36	11.6	-13.0	-738
11:11:37	11.6	-13.4	-740
11:11:39	11.5	-13.9	-738
11:11:40	11.5	-14.3	-740
11:11:42	11.5	-14.7	-737
11:11:44	11.6	-15.0	-738
