time	T hot	T cold
10:00:48	28.7	27.2
10:00:49	28.7	27.2
10:00:51	28.9	27.2
10:00:52	30.6	26.7
10:00:53	31.5	25.8
10:00:54	31.9	25.0
10:00:56	32.0	24.1
10:00:57	32.2	23.2
10:00:58	32.2	22.4
10:01:00	32.3	21.5
10:01:01	32.3	20.6
10:01:02	32.4	19.9
10:01:04	32.4	19.1
10:01:05	32.5	18.2
10:01:06	32.5	17.4
10:01:08	32.6	16.6
10:01:09	32.6	15.8
10:01:10	32.6	15.1
10:01:12	32.6	14.4
10:01:13	32.6	13.5
10:01:14	32.7	12.9
10:01:16	32.7	12.2
10:01:17	32.7	11.4
10:01:18	32.8	10.8
10:01:20	32.8	10.1
10:01:21	32.8	9.3
10:01:22	32.8	8.7
10:01:24	32.8	8.1
10:01:25	32.8	7.4
10:01:26	32.8	6.8
10:01:28	32.9	6.1
10:01:29	32.8	5.6
10:01:30	32.8	5.0
10:01:32	32.9	4.3
10:01:33	32.9	3.9
10:01:34	32.9	3.2
10:01:36	32.9	2.6
10:01:37	32.8	2.1
10:01:38	32.9	1.6
10:01:40	32.9	1.0
10:01:41	32.9	0.4
10:01:42	32.9	0.0
10:01:44	32.9	-0.5
10:01:45	32.9	-0.9
10:01:46	32.9	-1.4
10:01:48	32.9	-2.0
10:01:49	32.9	-2.4
10:01:50	32.9	-2.9
10:01:52	32.9	-3.4
10:01:53	32.9	-3.9
10:01:54	32.9	-4.3
10:01:56	32.9	-4.8
10:01:57	32.9	-5.3
10:01:58	32.8	-5.7
10:02:00	32.8	-6.2
10:02:01	32.8	-6.6
10:02:02	32.8	-7.0
10:02:04	32.8	-7.4
10:02:05	32.8	-7.8
10:02:06	32.8	-8.3
10:02:07	32.7	-8.7
10:02:09	32.8	-9.0
10:02:10	32.7	-9.4
10:02:11	32.7	-9.8
10:02:13	32.7	-10.2
10:02:14	32.7	-10.6
10:02:15	32.6	-11.0
10:02:17	32.7	-11.3
10:02:18	32.6	-11.7
10:02:19	32.7	-11.9
10:02:21	32.7	-12.3
10:02:22	32.6	-12.7
10:02:23	32.7	-13.0
10:02:25	32.7	-13.3
10:02:26	32.6	-13.7
10:02:27	32.6	-14.0
10:02:29	32.6	-14.3
10:02:30	32.6	-14.6
10:02:31	32.6	-14.9
10:02:33	32.6	-15.2
10:02:34	32.6	-15.5
10:02:35	32.6	-15.8
10:02:37	32.6	-16.0
10:02:38	32.6	-16.4
10:02:39	32.5	-16.6
10:02:41	32.5	-16.9
10:02:42	32.5	-17.2
10:02:43	32.5	-17.4
10:02:45	32.5	-17.7
10:02:46	32.5	-17.9
10:02:47	32.5	-18.1
10:02:49	32.5	-18.5
10:02:50	32.4	-18.7
10:02:51	32.4	-18.9
10:02:53	32.5	-19.2
10:02:54	32.4	-19.5
10:02:55	32.4	-19.7
10:02:57	32.3	-20.0
10:02:58	32.4	-20.1
10:02:59	32.3	-20.3
10:03:01	32.4	-20.6
10:03:02	32.4	-20.8
10:03:03	32.4	-21.0
10:03:05	32.3	-21.3
10:03:06	32.3	-21.4
10:03:07	32.3	-21.6
10:03:09	32.3	-21.9
10:03:10	32.3	-22.1
10:03:11	32.2	-22.3
10:03:13	32.2	-22.5
10:03:14	32.2	-22.7
10:03:15	32.2	-22.8
10:03:17	32.2	-23.1
10:03:18	32.2	-23.2
10:03:19	32.2	-23.4
10:03:20	32.2	-23.6
10:03:22	32.2	-23.8
10:03:23	32.1	-24.0
10:03:24	32.1	-24.2
