time	T hot	T cold	mBar
09:50:58	28.1	25.6	8130
09:50:59	28.1	25.6	8130
09:51:00	28.1	25.6	8130
09:51:02	28.2	25.7	8129
09:51:03	28.2	25.7	8130
09:51:04	28.2	25.7	8130
09:51:06	28.3	25.7	8130
09:51:07	28.3	25.7	8128
09:51:08	28.3	25.7	8130
09:51:10	28.3	25.7	8129
09:51:11	28.3	25.7	8128
09:51:12	28.3	25.7	8129
09:51:14	28.3	25.7	8127
09:51:15	28.4	25.7	8127
09:51:16	28.4	25.7	8127
09:51:18	28.4	25.7	8128
09:51:19	28.4	25.7	8127
09:51:20	28.4	25.7	8128
09:51:22	28.4	25.7	8125
09:51:23	28.4	25.7	8127
09:51:24	28.4	25.7	8127
09:51:26	28.4	25.7	8125
09:51:27	28.4	25.7	8127
09:51:28	28.4	25.7	8127
09:51:30	28.4	25.7	8125
09:51:31	28.4	25.7	8125
09:51:32	28.4	25.7	8125
09:51:34	28.5	25.7	8124
09:51:35	28.5	25.7	8123
09:51:37	28.5	25.7	8124
09:51:38	28.5	25.7	8122
09:51:39	28.5	25.7	8123
09:51:41	28.5	25.7	8123
09:51:42	28.5	25.7	8124
09:51:43	28.5	25.7	8124
09:51:45	28.5	25.7	8124
09:51:46	28.5	25.7	8124
09:51:47	28.5	25.7	8122
09:51:49	28.6	25.8	8122
09:51:50	28.6	25.8	8123
09:51:51	28.6	25.8	8122
09:51:53	28.6	25.8	8123
09:51:54	28.6	25.8	8121
09:51:55	28.6	25.7	8121
09:51:57	28.6	25.8	8122
09:51:58	28.6	25.8	8123
09:51:59	28.6	25.7	8122
09:52:01	28.6	25.7	8122
09:52:02	28.7	25.8	8118
09:52:03	28.7	25.8	8116
09:52:05	28.7	25.8	8113
09:52:06	28.7	25.8	8118
09:52:07	28.7	25.8	8117
09:52:09	28.7	25.8	8118
09:52:10	28.7	25.8	8118
09:52:11	28.7	25.8	8116
09:52:13	28.7	25.8	8114
09:52:14	28.7	25.8	8113
09:52:15	28.7	25.9	8111
09:52:17	28.8	25.9	8112
09:52:18	28.7	25.8	8112
09:52:20	28.8	25.8	8109
09:52:21	28.8	25.8	8113
09:52:22	28.8	25.8	8107
09:52:24	28.8	25.8	8108
09:52:25	28.8	25.8	8109
09:52:26	28.8	25.8	8112
09:52:28	28.8	25.8	8109
09:52:29	28.8	25.8	8109
09:52:30	28.8	25.8	8111
09:52:32	28.8	25.8	8107
09:52:33	28.8	25.7	8107
09:52:34	28.8	25.6	8106
09:52:36	28.8	25.6	8106
09:52:37	28.8	25.6	8104
09:52:38	28.8	25.6	8104
09:52:40	28.8	25.6	8106
