time	T hot	T cold	mBar
09:21:56	2000	24.5	-926
09:21:57	2000	24.5	-929
09:21:58	2000	24.6	-928
09:22:00	2000	24.7	-929
09:22:01	2000	24.7	-930
09:22:02	2000	24.9	-929
09:22:04	2000	25.0	-930
09:22:05	2000	25.0	-931
09:22:06	2000	25.1	-930
09:22:08	2000	25.1	-928
09:22:09	2000	25.2	-924
09:22:10	2000	25.2	-923
09:22:12	2000	25.3	-907
09:22:13	2000	25.4	-878
09:22:14	2000	25.4	-876
09:22:16	2000	25.4	-875
09:22:17	2000	25.5	-875
09:22:18	2000	25.5	-875
09:22:20	2000	25.5	-873
09:22:21	2000	25.5	-873
09:22:22	2000	25.6	-873
09:22:24	2000	31.0	7368
09:22:25	2000	35.3	9378
09:22:26	2000	34.3	9241
09:22:28	2000	33.2	9229
09:22:29	2000	32.4	9161
09:22:30	2000	31.5	9122
09:22:32	2000	30.7	9112
09:22:33	2000	30.2	9101
09:22:34	2000	29.7	9088
09:22:36	2000	29.2	9082
09:22:37	2000	28.9	9067
09:22:38	2000	28.6	9064
09:22:40	2000	28.3	9052
09:22:41	2000	28.0	9040
09:22:42	2000	27.7	9033
09:22:44	2000	27.5	9026
09:22:45	2000	27.4	9024
09:22:46	2000	27.3	9087
09:22:48	2000	27.1	9082
09:22:49	2000	27.0	9077
09:22:51	2000	26.9	9076
09:22:52	2000	26.9	9071
09:22:53	2000	26.8	9062
09:22:55	2000	26.7	9062
09:22:56	2000	26.7	9059
09:22:57	2000	26.6	9051
09:22:59	2000	26.5	9045
09:23:00	2000	26.5	9043
09:23:01	2000	26.3	9031
09:23:03	2000	26.3	9029
09:23:04	2000	26.3	9028
09:23:05	2000	26.3	9022
09:23:07	2000	26.2	9020
09:23:08	2000	26.2	9019
09:23:09	2000	26.2	9017
09:23:11	2000	26.2	9015
09:23:12	2000	26.1	9014
09:23:13	2000	26.1	9012
09:23:15	2000	26.1	9007
09:23:16	2000	26.1	9007
09:23:17	2000	26.1	9004
09:23:19	2000	26.1	9002
09:23:20	2000	26.0	9002
09:23:21	2000	26.0	9002
09:23:23	2000	26.0	8999
09:23:24	2000	26.0	8998
09:23:25	2000	26.0	8997
09:23:27	2000	26.0	8998
09:23:28	2000	26.0	8994
09:23:29	2000	25.9	8991
09:23:31	2000	25.9	8991
09:23:32	2000	25.9	8989
09:23:34	2000	25.9	8987
09:23:35	2000	25.8	8988
09:23:36	2000	25.9	8987
09:23:38	2000	25.9	8983
09:23:39	2000	25.9	8983
09:23:40	2000	25.9	8981
09:23:42	2000	25.9	8979
09:23:43	2000	25.9	8977
09:23:44	2000	25.8	8977
09:23:46	2000	25.8	8976
09:23:47	2000	25.8	8975
09:23:48	2000	25.8	8972
09:23:50	2000	25.8	8973
09:23:51	2000	25.8	8972
09:23:52	2000	25.8	8971
09:23:54	2000	25.8	8970
09:23:55	2000	25.8	8968
09:23:56	2000	25.7	8965
09:23:58	2000	25.7	8965
09:23:59	2000	25.7	8962
09:24:00	2000	25.7	8961
09:24:02	2000	25.7	8960
09:24:03	2000	25.7	8957
09:24:04	2000	25.7	8958
09:24:06	2000	25.7	8957
09:24:07	2000	25.7	8957
09:24:08	2000	25.7	8956
09:24:10	2000	25.6	8955
09:24:11	2000	25.6	8947
09:24:12	2000	25.6	8949
09:24:14	2000	25.6	8949
09:24:15	2000	25.6	8949
09:24:17	2000	25.6	8946
09:24:18	2000	25.5	8947
09:24:19	2000	25.5	8945
